ip,port,tls,delay_ms,speed_kbs,colo,cf_location,isp,asn,tested_at,channel,fail_count
64.178.120.2,15003,true,1030,4440,HKG,亚太 · 香港,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
64.178.120.80,15003,true,985,4435,HKG,亚太 · 香港,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
154.36.163.127,50792,true,655,4424,LAX,北美洲 · 美国洛杉矶,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
64.178.120.128,15003,true,906,4422,HKG,亚太 · 香港,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
154.44.24.160,30184,true,187,4414,HKG,亚太 · 香港,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
64.178.117.161,15025,true,2,4411,HKG,亚太 · 香港,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,1
154.36.163.51,50792,true,984,4408,LAX,北美洲 · 美国洛杉矶,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
64.178.117.156,15025,true,0,4406,HKG,亚太 · 香港,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,1
64.178.120.60,15003,true,969,4401,HKG,亚太 · 香港,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
64.178.117.96,15003,true,1579,4398,HKG,亚太 · 香港,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
154.9.224.143,63670,true,485,4397,LAX,北美洲 · 美国洛杉矶,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
23.144.68.24,59059,true,1077,4389,GRU,南美 · 巴西圣保罗,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
64.178.117.79,15003,true,952,4387,HKG,亚太 · 香港,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
64.178.120.36,15025,true,10,4387,HKG,亚太 · 香港,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,1
64.178.120.82,15025,true,0,4386,HKG,亚太 · 香港,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,1
64.178.117.64,15003,true,952,4385,HKG,亚太 · 香港,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
154.36.157.6,8443,true,135,4368,NRT,亚太 · 日本东京,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,1
64.178.117.62,15025,true,1,4364,HKG,亚太 · 香港,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,1
64.178.117.220,15025,true,4,4362,HKG,亚太 · 香港,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,1
38.22.91.165,2083,true,162,4361,HKG,亚太 · 香港,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,1
64.178.120.35,15025,true,9,4353,HKG,亚太 · 香港,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,1
38.58.58.173,58940,true,1217,4348,BKK,亚太 · 曼谷,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
64.90.22.38,26950,true,217,4336,TPE,亚太 · 台北,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
64.90.10.50,41455,true,176,4335,LAS,北美洲 · Las Vegas,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,1
64.178.117.88,15025,true,0,4334,HKG,亚太 · 香港,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,1
64.178.120.202,15025,true,3,4331,HKG,亚太 · 香港,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,1
154.64.238.215,21991,true,14,4316,LAX,北美洲 · 美国洛杉矶,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,1
64.178.117.144,15025,true,3,4308,HKG,亚太 · 香港,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,1
64.90.10.138,59613,true,1140,4303,LAX,北美洲 · 美国洛杉矶,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
154.21.203.246,10919,true,344,4299,HKG,亚太 · 香港,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
154.44.28.205,16045,true,609,4297,LAS,北美洲 · Las Vegas,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
64.178.118.197,15025,true,1,4297,HKG,亚太 · 香港,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,1
64.178.117.53,15003,true,1015,4292,HKG,亚太 · 香港,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
64.178.117.178,15025,true,0,4285,HKG,亚太 · 香港,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,1
154.9.235.170,38176,true,1218,4285,KUL,亚太 · 马来西亚吉隆坡,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
154.36.172.77,39366,true,1295,4283,BKK,亚太 · 曼谷,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
64.178.120.12,15025,true,0,4278,HKG,亚太 · 香港,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,1
64.178.120.62,15025,true,3,4271,HKG,亚太 · 香港,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,1
64.178.120.107,15025,true,3,4268,HKG,亚太 · 香港,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,1
64.178.117.130,15025,true,0,4263,HKG,亚太 · 香港,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,1
64.178.117.233,15025,true,10,4262,HKG,亚太 · 香港,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,1
64.178.117.88,15003,true,1000,4258,HKG,亚太 · 香港,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
64.178.120.219,15003,true,1015,4258,HKG,亚太 · 香港,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
64.178.117.16,15025,true,0,4258,HKG,亚太 · 香港,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,1
154.36.163.51,13567,true,656,4256,LAX,北美洲 · 美国洛杉矶,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
64.178.120.139,15025,true,0,4255,HKG,亚太 · 香港,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,1
154.40.59.231,24748,true,984,4230,LAX,北美洲 · 美国洛杉矶,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
64.178.120.19,15025,true,1,4227,HKG,亚太 · 香港,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,1
154.36.172.60,39328,true,1016,4210,BKK,亚太 · 曼谷,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
64.178.117.212,15003,true,1016,4209,HKG,亚太 · 香港,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
64.178.117.183,15025,true,1,4209,HKG,亚太 · 香港,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,1
64.178.117.38,15003,true,937,4209,HKG,亚太 · 香港,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
64.178.117.139,15025,true,1,4207,HKG,亚太 · 香港,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,1
103.27.77.149,50792,true,173,4205,LAX,北美洲 · 美国洛杉矶,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,1
64.178.117.101,15003,true,905,4203,HKG,亚太 · 香港,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
38.58.58.158,59059,true,1015,4202,GRU,南美 · 巴西圣保罗,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
154.44.24.183,10086,true,171,4190,HKG,亚太 · 香港,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
64.178.120.115,15003,true,1000,4184,HKG,亚太 · 香港,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
64.178.117.14,15025,true,1,4179,HKG,亚太 · 香港,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,1
64.178.120.70,15025,true,0,4172,HKG,亚太 · 香港,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,1
103.27.77.149,24809,true,157,4170,FRA,欧洲 · 德国法兰克福,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,1
64.178.117.187,15003,true,969,4167,HKG,亚太 · 香港,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
64.90.21.49,52840,true,421,4165,BKK,亚太 · 曼谷,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
64.178.120.89,15025,true,0,4136,HKG,亚太 · 香港,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,1
38.246.249.219,49219,true,328,4134,SIN,亚太 · 新加坡,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
64.178.117.154,15025,true,2,4123,HKG,亚太 · 香港,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,1
64.178.120.67,15003,true,920,4116,HKG,亚太 · 香港,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
64.178.120.102,15003,true,984,4110,HKG,亚太 · 香港,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
154.64.250.19,57708,true,152,4108,SJC,北美洲 · 美国圣何塞,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,1
154.9.235.122,58399,true,1062,4107,GRU,南美 · 巴西圣保罗,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
38.246.249.149,39328,true,343,4105,BKK,亚太 · 曼谷,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
64.178.118.32,15025,true,0,4104,HKG,亚太 · 香港,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,1
64.178.120.17,15025,true,0,4103,HKG,亚太 · 香港,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,1
154.36.171.73,50213,true,1,4099,BKK,亚太 · 曼谷,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,1
38.246.232.81,58399,true,1030,4097,GRU,南美 · 巴西圣保罗,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
64.178.120.168,15003,true,922,4094,HKG,亚太 · 香港,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
64.178.120.88,15025,true,4,4083,HKG,亚太 · 香港,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,1
64.178.117.106,15025,true,0,4077,HKG,亚太 · 香港,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,1
64.90.21.50,38176,true,313,4074,KUL,亚太 · 马来西亚吉隆坡,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
154.44.27.72,24270,true,161,4070,HKG,亚太 · 香港,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,1
64.178.120.141,15025,true,2,4069,HKG,亚太 · 香港,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,1
154.36.163.51,10948,true,719,4063,LAS,北美洲 · Las Vegas,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
64.178.120.48,15025,true,1,4059,HKG,亚太 · 香港,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,1
64.178.120.11,15003,true,967,4057,HKG,亚太 · 香港,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
64.178.120.83,15025,true,2,4057,HKG,亚太 · 香港,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,1
154.64.247.251,10086,true,186,4057,HKG,亚太 · 香港,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
38.246.249.225,39328,true,389,4048,BKK,亚太 · 曼谷,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
64.178.120.186,15003,true,1014,4046,HKG,亚太 · 香港,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
64.178.117.45,15003,true,967,4039,HKG,亚太 · 香港,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
64.90.10.44,57708,true,594,4035,DFW,北美洲 · Dallas,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
154.44.0.214,21274,true,702,4033,LAX,北美洲 · 美国洛杉矶,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
154.36.163.127,27515,true,157,4033,LAX,北美洲 · 美国洛杉矶,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,1
154.37.223.240,33530,true,156,4032,HKG,亚太 · 香港,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,1
64.90.10.138,24809,true,906,4031,FRA,欧洲 · 德国法兰克福,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
64.178.120.199,15025,true,0,4027,HKG,亚太 · 香港,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,1
64.178.120.220,15025,true,2,4027,HKG,亚太 · 香港,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,1
70.39.206.127,26297,true,484,4026,HKG,亚太 · 香港,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
64.90.21.50,39366,true,359,4023,BKK,亚太 · 曼谷,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
64.178.117.92,15003,true,920,4020,HKG,亚太 · 香港,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
64.178.120.187,15003,true,937,4000,HKG,亚太 · 香港,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
38.246.249.234,38176,true,295,3997,KUL,亚太 · 马来西亚吉隆坡,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
38.246.248.19,28771,true,655,3992,LAX,北美洲 · 美国洛杉矶,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
64.178.120.204,15003,true,1030,3992,HKG,亚太 · 香港,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
64.178.117.52,15025,true,1,3989,HKG,亚太 · 香港,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,1
64.178.117.253,15003,true,938,3980,HKG,亚太 · 香港,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
64.178.120.18,15025,true,0,3980,HKG,亚太 · 香港,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,1
154.21.198.235,35603,true,469,3976,LAX,北美洲 · 美国洛杉矶,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
64.178.120.247,15025,true,1,3965,HKG,亚太 · 香港,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,1
64.178.117.143,15003,true,1031,3954,HKG,亚太 · 香港,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
64.178.117.170,15025,true,1,3951,HKG,亚太 · 香港,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,1
64.178.120.151,15003,true,937,3951,HKG,亚太 · 香港,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
64.90.7.42,24449,true,157,3945,HKG,亚太 · 香港,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,1
38.58.58.91,59059,true,1063,3945,GRU,南美 · 巴西圣保罗,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
154.36.169.111,59059,true,1032,3937,GRU,南美 · 巴西圣保罗,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
64.178.120.34,15003,true,1016,3930,HKG,亚太 · 香港,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
64.178.117.104,15025,true,0,3926,HKG,亚太 · 香港,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,1
64.178.117.23,15003,true,1030,3922,HKG,亚太 · 香港,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
38.246.249.225,38176,true,343,3920,KUL,亚太 · 马来西亚吉隆坡,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
64.90.21.130,52840,true,405,3915,BKK,亚太 · 曼谷,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
154.44.31.179,49219,true,343,3912,SIN,亚太 · 新加坡,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
64.90.22.38,39366,true,390,3910,BKK,亚太 · 曼谷,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
64.178.120.36,15003,true,968,3909,HKG,亚太 · 香港,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
64.178.117.86,15025,true,0,3907,HKG,亚太 · 香港,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,1
154.37.218.74,40018,true,156,3896,QRO,北美洲 · Queretaro,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,1
154.36.163.201,16045,true,640,3887,LAX,北美洲 · 美国洛杉矶,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
64.178.117.138,15025,true,1,3881,HKG,亚太 · 香港,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,1
154.44.1.165,50213,true,1859,3877,BKK,亚太 · 曼谷,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
154.36.171.73,16512,true,1,3875,AKX,,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,1
154.37.152.188,35606,true,1,3872,LAX,北美洲 · 美国洛杉矶,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,1
64.178.120.4,15025,true,7,3870,HKG,亚太 · 香港,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,1
64.178.117.87,15003,true,936,3867,HKG,亚太 · 香港,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
64.178.120.226,15003,true,936,3865,HKG,亚太 · 香港,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
64.178.117.200,15025,true,0,3861,HKG,亚太 · 香港,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,1
64.90.10.138,44028,true,702,3860,DFW,北美洲 · Dallas,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
38.246.249.225,49219,true,360,3860,SIN,亚太 · 新加坡,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
64.178.120.175,15025,true,2,3858,HKG,亚太 · 香港,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,1
154.64.250.10,20889,true,157,3856,HKG,亚太 · 香港,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,1
64.178.120.213,15003,true,1015,3848,HKG,亚太 · 香港,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
38.246.249.219,38176,true,311,3836,KUL,亚太 · 马来西亚吉隆坡,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
64.178.120.240,15025,true,1,3836,HKG,亚太 · 香港,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,1
38.207.183.135,12003,true,3,3832,SJC,北美洲 · 美国圣何塞,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,1
64.178.120.195,15003,true,953,3830,HKG,亚太 · 香港,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
64.178.117.180,15003,true,953,3827,HKG,亚太 · 香港,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
64.178.117.119,15025,true,3,3826,HKG,亚太 · 香港,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,1
154.37.218.74,24809,true,152,3823,FRA,欧洲 · 德国法兰克福,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,1
64.178.117.127,15025,true,0,3821,HKG,亚太 · 香港,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,1
154.9.249.222,16012,true,1,3821,DEN,北美洲 · 丹佛,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,1
38.246.249.219,58940,true,406,3819,BKK,亚太 · 曼谷,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
64.90.21.49,58940,true,375,3815,BKK,亚太 · 曼谷,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
64.178.120.198,15025,true,0,3812,HKG,亚太 · 香港,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,1
64.178.120.93,15003,true,1094,3809,HKG,亚太 · 香港,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
38.246.232.248,59059,true,1032,3801,GRU,南美 · 巴西圣保罗,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
154.64.247.223,10086,true,188,3794,HKG,亚太 · 香港,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
154.44.31.146,59613,true,641,3794,LAX,北美洲 · 美国洛杉矶,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
64.90.21.38,52840,true,407,3794,BKK,亚太 · 曼谷,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
64.90.21.130,39328,true,375,3794,BKK,亚太 · 曼谷,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
64.178.117.18,15025,true,1,3794,HKG,亚太 · 香港,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,1
64.178.117.178,15003,true,921,3789,HKG,亚太 · 香港,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
64.178.117.136,15025,true,1,3783,HKG,亚太 · 香港,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,1
64.178.120.25,15003,true,1062,3779,HKG,亚太 · 香港,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
38.22.94.79,33879,true,186,3778,HKG,亚太 · 香港,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
64.178.117.87,15025,true,9,3774,HKG,亚太 · 香港,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,1
64.178.117.80,15025,true,0,3760,HKG,亚太 · 香港,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,1
64.90.22.45,49219,true,342,3754,SIN,亚太 · 新加坡,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
64.178.117.1,15025,true,2,3754,HKG,亚太 · 香港,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,1
64.178.118.48,15025,true,4,3752,HKG,亚太 · 香港,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,1
64.90.10.164,58940,true,390,3737,BKK,亚太 · 曼谷,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
64.178.120.173,15003,true,1031,3729,HKG,亚太 · 香港,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
64.178.120.8,15025,true,3,3725,HKG,亚太 · 香港,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,1
154.44.24.215,10086,true,171,3725,HKG,亚太 · 香港,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
64.178.120.216,15025,true,0,3724,HKG,亚太 · 香港,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,1
64.178.117.109,15003,true,936,3722,HKG,亚太 · 香港,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
64.178.117.169,15025,true,14,3721,HKG,亚太 · 香港,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,1
64.90.21.159,38176,true,296,3720,KUL,亚太 · 马来西亚吉隆坡,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
64.178.120.218,15025,true,2,3716,HKG,亚太 · 香港,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,1
64.178.118.133,15003,true,969,3714,HKG,亚太 · 香港,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
64.90.22.38,38176,true,296,3713,KUL,亚太 · 马来西亚吉隆坡,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
64.178.120.107,15003,true,953,3713,HKG,亚太 · 香港,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
38.246.232.248,41455,true,500,3710,DFW,北美洲 · Dallas,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
64.178.117.237,15003,true,2170,3698,HKG,亚太 · 香港,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
64.178.117.136,15003,true,1000,3688,HKG,亚太 · 香港,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
64.178.117.41,15025,true,1,3681,HKG,亚太 · 香港,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,1
64.178.120.129,15003,true,2094,3681,HKG,亚太 · 香港,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
64.83.19.90,50213,true,1250,3663,BKK,亚太 · 曼谷,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
64.90.22.45,39328,true,375,3662,BKK,亚太 · 曼谷,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
38.246.249.234,39366,true,405,3659,BKK,亚太 · 曼谷,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
154.21.203.163,443,true,171,3656,HKG,亚太 · 香港,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,1
64.178.120.32,15003,true,953,3648,HKG,亚太 · 香港,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
64.178.117.143,15025,true,2,3646,HKG,亚太 · 香港,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,1
64.90.7.42,443,true,203,3644,HKG,亚太 · 香港,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
64.178.117.184,15025,true,11,3641,HKG,亚太 · 香港,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,1
64.178.120.182,15025,true,0,3630,HKG,亚太 · 香港,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,1
64.178.117.222,15003,true,922,3624,HKG,亚太 · 香港,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
64.90.21.38,39366,true,407,3617,BKK,亚太 · 曼谷,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
154.44.31.112,58424,true,672,3613,SJC,北美洲 · 美国圣何塞,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
64.178.120.68,15025,true,0,3612,HKG,亚太 · 香港,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,1
189.24.101.247,15664,true,156,3607,FRA,欧洲 · 德国法兰克福,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,1
64.178.120.108,15003,true,905,3602,HKG,亚太 · 香港,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
64.178.120.153,15025,true,1,3602,HKG,亚太 · 香港,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,1
64.178.117.47,15003,true,1015,3600,HKG,亚太 · 香港,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
64.178.117.217,15003,true,1015,3593,HKG,亚太 · 香港,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
64.178.120.150,15025,true,1,3591,HKG,亚太 · 香港,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,1
64.178.120.234,15025,true,3,3587,HKG,亚太 · 香港,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,1
64.90.22.47,44028,true,155,3586,SJC,北美洲 · 美国圣何塞,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,1
64.90.21.49,39366,true,405,3577,BKK,亚太 · 曼谷,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
23.144.20.121,20269,true,5,3569,LAX,北美洲 · 美国洛杉矶,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,1
64.178.117.189,15003,true,921,3566,HKG,亚太 · 香港,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
64.178.118.123,15003,true,921,3563,HKG,亚太 · 香港,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
38.58.58.202,24809,true,952,3561,FRA,欧洲 · 德国法兰克福,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
64.178.117.8,15003,true,921,3552,HKG,亚太 · 香港,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
64.178.120.179,15003,true,921,3552,HKG,亚太 · 香港,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
64.178.120.157,15025,true,14,3548,HKG,亚太 · 香港,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,1
154.40.50.111,8443,true,625,3547,LAX,北美洲 · 美国洛杉矶,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
64.178.117.190,15003,true,1061,3543,HKG,亚太 · 香港,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
64.90.21.44,58940,true,390,3539,BKK,亚太 · 曼谷,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
64.178.117.95,15025,true,0,3527,HKG,亚太 · 香港,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,1
154.44.1.208,26950,true,1000,3525,TPE,亚太 · 台北,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
154.36.187.99,33358,true,131,3523,NRT,亚太 · 日本东京,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,1
